smiles,num_targets,target_1_Prothrombin,target_3_Voltage-gated inwardly rectify,target_2_Cannabinoid receptor 1
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C1CCCC1,2,0.0,0.0,0.0
CC(C)(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(C(F)(F)F)c2)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,2,0.0,0.0,0.0
N#Cc1cccc(Nc2cc(C3CC3)c(C(=O)NCC3CCOCC3)cn2)c1,2,0.0,0.0,0.0
COc1cccc(Nc2cc(C3CC3)c(C(=O)NCC3CCOCC3)cn2)c1,2,0.0,0.0,0.0
Cc1cccc(Nc2cc(C3CC3)c(C(=O)NCC3CCOCC3)cn2)c1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(F)c2)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2Cl)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)c(Cl)c2)cc1C1CC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)cc(Cl)c2)cc1C1CC1,2,0.0,0.0,0.0
CC(C)(O)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C1CC1,3,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Br)c2)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
COc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,2,0.0,0.0,0.0
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(C#N)c2)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2ccc(C#N)c(Cl)c2)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(C(F)(F)F)c2F)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCC1CCCC1,2,0.0,0.0,0.0
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCC3)cn2)c1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCc1ccc(F)cc1,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NC1CCOCC1,2,0.0,0.0,0.0
CC(C)CNC(=O)c1cnc(Nc2cccc(Cl)c2)cc1C(C)C,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCC(C)(C)C,2,0.0,0.0,0.0
CCC(CC)CNC(=O)c1cnc(Nc2cccc(Cl)c2)cc1C(C)C,2,0.0,0.0,0.0
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCC1CCOCC1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)cc1C(F)(F)F,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(F)c2)cc1C(F)(F)F,2,0.0,0.0,0.0
Cc1cc(Cl)ccc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCOCC2)cn1,2,0.0,0.0,0.0
COc1ccc(Cl)cc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCOCC2)cn1,2,0.0,0.0,0.0
COc1ccc(Cl)cc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCC2)cn1,2,0.0,0.0,0.0
O=C(NCC1CCCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,2,0.0,0.0,0.0
O=C(NCC1CCCCC1)c1cnc(Nc2cccc(Cl)c2)cc1C(F)(F)F,2,0.0,0.0,0.0
O=C(NCc1ccc(F)cc1)c1cnc(Nc2cccc(Br)c2)cc1C(F)(F)F,2,0.0,0.0,0.0
NC(=O)c1ccc(CNC(=O)c2cnc(Nc3cccc(Cl)c3)cc2C(F)(F)F)cc1,2,0.0,0.0,0.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,2,0.0,0.0,0.0
Cc1ccc(-c2nc(CC(C)(C)C)cs2)cc1S(=O)(=O)N1CCOCC1,2,0.0,0.0,1.0
Cc1ccc(-c2nc(CC3CCCCC3)cs2)cc1S(=O)(=O)N1CCOCC1,2,0.0,0.0,1.0
Cc1ccc(NC(=O)C2CCCCC2(C)C)cc1S(=O)(=O)N1CCOCC1,2,0.0,0.0,1.0
Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1S(=O)(=O)N1CCOCC1,2,0.0,0.0,1.0
Cc1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1S(=O)(=O)N1CCOCC1,3,0.0,0.0,0.0
CC1CCC(NC(=O)c2cc3cccnc3n(Cc3ccc(F)cc3)c2=O)CC1,2,0.0,0.0,1.0
CC1CCC(NC(=O)c2cc3cccnc3n(CCN3CCOCC3)c2=O)CC1,2,0.0,0.0,1.0
COc1cccc(N2C(C(C)=O)=NN(c3ccc(Cl)cc3)C2c2ccc(N3CCOCC3)cc2)c1,4,0.0,0.0,0.0
O=C(Nc1ccccc1Oc1ccccc1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,4,0.0,0.0,0.0
COc1ccccc1NC(=O)C(C)Sc1nc(-c2ccc(C)cc2)nc2c1COC(C)(C)C2,4,0.0,0.0,0.0
CCOC(=O)CN1C(c2ccc(F)cc2)Nc2ccc(Br)cc2C1c1ccccc1,2,0.0,0.0,1.0
CCOC(=O)N1CCN(C(=O)c2cc(-c3ccccc3Cl)nn2-c2ccc(C)cc2C)CC1,4,0.0,0.0,0.0
COc1ccc(C2c3cccn3-c3ccccc3N2C(=O)CN(C(=O)NC(C)(C)C)C(C)C)cc1,4,0.0,0.0,0.0
Cc1cc(C)c(OCC(=O)Nc2sc3c(c2C(=O)NC2CCS(=O)(=O)C2)CCCC3)c(C)c1,4,0.0,0.0,0.0
Cc1ccc(C2c3cccn3-c3ccccc3N2C(=O)CN(C(=O)C2CCCC2)C2CC2)cc1,4,0.0,0.0,0.0
CC(C(=O)N1c2ccccc2C(C)(c2ccc(Cl)cc2)CC1(C)C)N1C(=O)C2CCCCC2C1=O,2,0.0,0.0,1.0
CC1CC(C)CN(S(=O)(=O)c2ccc(F)c(C(=O)NC(c3ccccc3)c3ccccc3)c2)C1,4,0.0,0.0,0.0
CC(C)CN(CC(=O)N1CCc2sccc2C1c1ccc(F)cc1)C(=O)c1ccco1,4,0.0,0.0,0.0
CC(C)N(CC(=O)N1c2ccccc2-n2cccc2C1c1ccc(F)cc1)C(=O)CC(C)(C)C,4,0.0,0.0,0.0
O=C(c1ccc(-n2cnnn2)cc1)N(c1ccccc1)C1(C(=O)Nc2ccccc2)CCCCC1,2,0.0,0.0,0.0
CCOC(=O)N1CC=C2C(C1)C1(C(=O)N(Cc3ccccc3)c3ccccc31)C(C#N)=C(N)C2(C#N)C#N,2,0.0,0.0,0.0
CC1CN(c2ncnc(NC(c3ccccc3)c3ccccc3)c2[N+](=O)[O-])CC(C)O1,2,0.0,0.0,0.0
Cc1ccc(C(C(=O)Nc2ccc3c(c2)OCCO3)N(C)C(=O)/C=C\c2ccc3c(c2)OCO3)cc1,2,0.0,0.0,0.0
COC(=O)c1c(C)oc(C)c1S(=O)(=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,2,0.0,0.0,0.0
Cc1ccc(Cc2nsc(N3CCCN(C(=O)Nc4c(C(C)C)cccc4C(C)C)CC3)n2)cc1,2,0.0,0.0,0.0
COc1ccc(-c2cc(C(=O)N3CCN(C(C)=O)CC3)n(-c3cccc(C)c3)n2)c(OC)c1,2,0.0,0.0,0.0
CC(C)NC(=O)C(C)Sc1nnc2c3ccccc3n(Cc3ccccc3)c2n1,2,0.0,0.0,0.0
Cc1ccc(C(=O)n2cc(/C=N/Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)c3ccccc32)cc1,2,0.0,0.0,0.0
COc1ccccc1N1CCN(C(=O)C(C)Sc2nc(-c3ccccc3)cc(C(F)(F)F)n2)CC1,2,0.0,0.0,0.0
COc1ccc(C2C(C(=O)Nc3cccc(C)n3)c3ccccc3C(=O)N2C2CCCCC2)cc1,2,0.0,0.0,0.0
COc1ccc(C2c3ccsc3CCN2C(=O)CN(C(=O)C2CCCCC2)C(C)C)cc1,2,0.0,0.0,0.0
Cc1cc(-c2ccccc2)n(Cc2ccccc2)c(=O)c1S(=O)(=O)c1ccccc1,2,0.0,0.0,0.0
Cc1cccc(C)c1N(C(=O)c1ccccc1Cl)C(=O)C(c1ccc([N+](=O)[O-])cc1)N1CCOCC1,2,0.0,0.0,0.0
CCCNC(=O)N1CCN(c2nc(Cc3ccccc3)c3c(c2C#N)CC(C)(C)OC3)CC1,2,0.0,0.0,0.0
CC(C)(C)c1ccc(C(=O)N2C(C(=O)NCc3ccccn3)CSC2c2cccc(F)c2)cc1,2,0.0,0.0,0.0
CS/C(=N\S(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccs2)cc1)N1CCCC1,2,0.0,0.0,1.0
O=C(N1CCCCC1)N1CC(O[C@@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,2,0.0,0.0,1.0
O=C(N1CCCCC1)N1CC(O[C@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,2,0.0,0.0,1.0
COCCS(=O)(=O)N1CCc2c(nc(CC(C)(C)C)n2CC2CC2)C1,2,0.0,0.0,0.0
Cc1nocc1S(=O)(=O)N1CCc2c(nc(C(C)(C)C)n2CC2CC2)C1,2,0.0,0.0,0.0
Cc1noc(C)c1S(=O)(=O)N1CCc2c(nc(C(C)(C)C)n2CC2CC2)C1,2,0.0,0.0,0.0
CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CCC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,2,0.0,0.0,1.0
CN/C(=N\S(=O)(=O)N1CCCCC1)N1CCC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,2,0.0,0.0,1.0
CN/C(=N\S(=O)(=O)N1CCC(F)(F)CC1)N1CCC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,2,0.0,0.0,1.0
CN/C(=N\S(=O)(=O)N1CCC(F)(F)CC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,4,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCN3CCOC3=O)c3ccccc23)C1(C)C,4,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(C(=O)CC3CCOCC3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CC3OCCO3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(C[C@H]3CCCO3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(C[C@@H]3CCCO3)c3ccccc23)C1(C)C,3,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CC3CCOC3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCC3CCOCC3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CN1CCCCC1Cn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
CN1CCCC1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCCN3CCOCC3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCC3CCNCC3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CN1CCC(CCn2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc32)CC1,2,0.0,0.0,0.0
CN1CCN(CCn2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc32)CC1,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCN3CCNCC3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCN3CCCCCC3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCN3CCCCC3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCN3CCCC3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CN(C)CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCN)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
O=C(c1cn(CC2CCOCC2)c2ccccc12)C12CC3CC(CC(C3)O1)C2,2,0.0,0.0,1.0
O=C(c1cn(CC2CCOCC2)c2ccccc12)[C@@H]1CC12CCCCC2,2,0.0,0.0,1.0
O=C(c1cn(CC2CCOCC2)c2ccccc12)C12CC3CC(CC1C3)C2,2,0.0,0.0,1.0
CC1(C(=O)c2cn(CC3CCOCC3)c3ccccc23)CC1(Cl)Cl,2,0.0,0.0,0.0
CC1(C(=O)c2cn(CC3CCOCC3)c3ccccc23)CC(F)(F)C1(F)F,2,0.0,0.0,0.0
O=C(c1cn(CC2CCOCC2)c2ccccc12)C1CCCC1,3,0.0,0.0,1.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C12CC3CC(CC1C3)C2,2,0.0,0.0,0.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)[C@@H]1CC12CCCCC2,2,0.0,0.0,0.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC(F)(F)C1(F)F,2,0.0,0.0,0.0
CC1(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1(Cl)Cl,2,0.0,0.0,0.0
CC(C)[C@H]1CC[C@H](C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,2,0.0,0.0,0.0
CC[C@H]1CC[C@H](C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,2,0.0,0.0,1.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CCCCCC1,2,0.0,0.0,1.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CCCCC1,2,0.0,0.0,0.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CCCC1,2,0.0,0.0,0.0
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CCC1,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCN3CCCC3=O)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCN3C(=O)CCC3=O)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C,3,0.0,0.0,1.0
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCCO)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCO)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCCCO)c3ccccc23)C1(C)C,4,0.0,0.0,0.0
COCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
COCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,3,0.0,0.0,1.0
CSCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCC(=O)O)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
COC(=O)CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCC(N)=O)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC(=O)CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(Cc3cccnc3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(Cc3ccccc3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(Cc3ccncc3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCc3cccnc3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCc3ccccn3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCn3cccc3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCc3ccncc3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
Cn1ccnc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCc3cccs3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
CC1(C)C(C(=O)c2cn(CCc3ccsc3)c3ccccc23)C1(C)C,2,0.0,0.0,1.0
Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,2,0.0,0.0,0.0
CC1(C)C(C(=O)c2cn(CCc3nsc(Cl)n3)c3ccccc23)C1(C)C,2,0.0,0.0,0.0
N#Cc1cc(N2CCCCCC2)ncc1-c1cccc(Cl)c1Cl,2,0.0,0.0,0.0
Clc1cccc(-c2ccc(N3CCCCCC3)nc2)c1Cl,2,0.0,0.0,0.0
O=C(c1cc(-c2cccc(Cl)c2Cl)cnc1N1CCCCCC1)N1CCOCC1,2,0.0,0.0,0.0
CN(C)CCCN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1.Cl,2,0.0,0.0,1.0
CN(C)CCN1CCN(/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1,2,0.0,0.0,1.0
CCc1c(C(=O)NN2CCCCC2)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CN1CCC(N/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1,2,0.0,0.0,1.0
O=S(=O)(/N=C(\NCCCCN1CCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,2,0.0,0.0,1.0
CC(C)(O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,2,0.0,0.0,1.0
O=S(=O)(/N=C(\NCCCCNc1c2c(nc3ccccc13)CCCC2)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,2,0.0,0.0,1.0
O=S(=O)(/N=C(\NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,2,0.0,0.0,1.0
O=S1(=O)CCN(/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1,2,0.0,0.0,1.0
CCc1c(C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,2,0.0,0.0,0.0
CCc1c(C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
C[C@H](NC(=O)C(C)(C)Nc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,2,0.0,0.0,1.0
C[C@H](NC(=O)C(C)(C)Nc1cc(C(F)(F)F)ccn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,2,0.0,0.0,1.0
C[C@H](NC(=O)C(C)(C)Nc1cc(C(C)(C)C)on1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,2,0.0,0.0,1.0
C[C@H](NC(=O)C(C)(C)Nc1cc2ccccc2cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,2,0.0,0.0,1.0
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,2,0.0,0.0,0.0
CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)c1,2,0.0,0.0,0.0
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1C,2,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCCCC3)c12,2,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,2,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3cccc(Br)c3)ncc(C(=O)N3CCOCC3)c12,2,0.0,0.0,0.0
COc1ccccc1Nc1ncc(C(=O)N2CCOCC2)c2c(C)c[nH]c12,2,0.0,0.0,0.0
COc1cccc(Nc2ncc(C(=O)N3CCOCC3)c3c(C)c[nH]c23)c1,3,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3ccccc3Cl)ncc(C(=O)N3CCOCC3)c12,3,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3ccccc3OC(C)C)ncc(C(=O)N3CCOCC3)c12,2,0.0,0.0,0.0
Cc1c[nH]c2c(Nc3cccc(C(F)(F)F)c3)ncc(C(=O)N3CCOCC3)c12,2,0.0,0.0,0.0
Cc1cn(C)c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,2,0.0,0.0,0.0
Cn1ccc2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c21,2,0.0,0.0,0.0
CC(C(=O)Nc1ccc2c(c1)C(N1CCOCC1)CCC2)(C(F)(F)F)C(F)(F)F,3,0.0,0.0,0.0
N#CCc1c(C(=O)Nc2ccc(F)cc2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N#CCc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
N#CCc1c(C(=O)NN2CCOCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N#CCc1c(C(=O)N2CCC(O)(c3ccc(F)cc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N#CCc1c(C(=O)NCc2ccc(F)cc2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N#CCc1c(C(=O)NCc2ccc(Br)cc2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCC(C)(C)C(=O)Nc1cc(S(=O)(=O)N2CCOCC2)cc(C)c1C,2,0.0,0.0,0.0
NC(=O)Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
N=C(N)Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N=C(Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1)NO,5,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)NN2CCOCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(O)(c3ccc(F)cc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,6,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(c3ncccn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
N=C(N)Cc1c(C(=O)N2CCC(c3ncccn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
N=C(N)Cc1c(C(=O)Nc2ccc(F)cc2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,4,0.0,0.0,0.0
N=C(N)Cc1c(C(=O)NCc2ccc(F)cc2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)NC2CCN(C(=O)C3CC3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,4,0.0,0.0,1.0
Cc1ccncc1NC(=O)c1nn(-c2ccccc2Cl)c(-c2ccc(Cl)cc2)c1CC(N)=O,3,0.0,0.0,1.0
N#CN1CCC(CNC(=O)c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2CC(N)=O)CC1,3,0.0,0.0,1.0
N#Cc1ccc(N2CCN(C(=O)c3nn(-c4ccccc4Cl)c(-c4ccc(Cl)cc4)c3CC(N)=O)CC2)nc1,3,0.0,0.0,1.0
N#CC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2CC(N)=O)CC1,3,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(O)(c3ccccc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(O)(c3ccccn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(O)(c3ccc(F)cn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,4,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(C(=O)O)(c3ccccn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,1.0
NC(=O)Cc1c(C(=O)N2CCC(C(=O)O)(c3ccc(F)cn3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,3,0.0,0.0,0.0
Clc1cccc(-c2ccc(N3CCOCC3)nn2)c1Cl,2,0.0,0.0,0.0
C[C@@H]1CC[C@H](C)N1c1ccc(-c2cccc(Cl)c2Cl)nn1,2,0.0,0.0,0.0
C[C@@H]1C=C[C@H](C)N1c1ccc(-c2cccc(Cl)c2Cl)nn1,2,0.0,0.0,0.0
c1ccc(COc2ccccc2-c2ccc(N3CCOCC3)nn2)cc1,2,0.0,0.0,0.0
